id,education,marital_status,income,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,response,complain,country,age,spending,dependents,year_customer,total_purchases,total_campaigns_acc
5544,Graduation,single,67384.0,32,957,40,175,158,53,107,2,7,8,5,5,0,0,0,0,0,0,0,SP,53,1490,1,2012,22,0.0
6497,Graduation,couple,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,AUS,63,433,1,2012,17,0.0
4543,Graduation,couple,82497.0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,SA,43,1919,0,2012,19,1000.0
5117,2n Cycle,couple,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,SP,60,576,0,2012,18,0.0
1448,Master,couple,33562.0,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0,IND,60,51,3,2014,9,0.0
6887,Graduation,single,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,GER,56,564,2,2014,19,0.0
7500,Graduation,single,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,SP,56,564,2,2014,19,0.0
2724,Master,single,36143.0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,SP,42,19,1,2014,4,0.0
2256,Master,couple,27159.0,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SP,50,21,2,2014,6,0.0
1100,Master,couple,41275.0,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,CA,63,61,3,2014,11,0.0
7725,2n Cycle,couple,76800.0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,IND,58,641,0,2014,16,0.0
2612,Graduation,couple,75794.0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,SA,36,1682,0,2013,25,100.0
113,Graduation,couple,30833.0,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,SP,72,28,2,2013,6,0.0
2868,PhD,single,26518.0,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1,0,US,74,57,2,2013,8,1.0
4216,Graduation,single,91065.0,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,0,SP,42,1474,0,2013,26,1101.0
199,Master,single,45183.0,33,219,3,60,12,9,12,1,4,1,7,7,0,0,0,0,0,0,0,CA,61,315,0,2013,13,0.0
359,Graduation,couple,48070.0,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,SP,73,504,1,2013,19,0.0
8842,Graduation,single,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,SP,52,44,2,2012,8,0.0
2154,Graduation,single,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,SP,52,44,2,2012,8,0.0
6050,2n Cycle,couple,57036.0,33,1171,43,219,19,14,47,4,6,3,13,9,1,1,0,0,0,0,0,IND,48,1513,1,2012,26,110000.0
9204,Graduation,single,66731.0,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,SP,53,1029,1,2012,17,0.0
4472,PhD,single,35682.0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,AUS,53,57,1,2014,6,0.0
6864,Master,single,10979.0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,AUS,34,30,0,2014,8,0.0
10617,Master,single,10979.0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,SP,34,30,0,2014,8,0.0
3924,PhD,single,57912.0,34,801,0,80,0,0,35,5,8,3,12,5,0,0,0,0,0,0,0,SA,58,916,1,2014,28,0.0
5654,Graduation,couple,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,AUS,51,61,3,2014,7,0.0
9216,Graduation,couple,35788.0,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,CA,52,44,2,2014,7,0.0
8086,Graduation,couple,42243.0,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,SA,64,55,2,2013,7,0.0
9097,Graduation,single,46086.0,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,SP,67,343,1,2013,16,0.0
7631,Master,couple,61346.0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,IND,45,989,1,2013,23,0.0
7275,Master,single,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,US,52,131,2,2013,10,0.0
8334,Master,single,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,SP,52,131,2,2013,10,0.0
1987,Basic,single,21063.0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,SP,36,59,1,2013,7,0.0
2281,Graduation,single,33697.0,34,4,3,7,0,3,11,1,1,0,2,7,1,1,0,0,0,0,0,GER,53,28,1,2013,4,110000.0
7034,2n Cycle,couple,25804.0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,CA,45,55,1,2013,7,0.0
2797,Graduation,couple,72117.0,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,SP,46,1073,1,2013,26,0.0
3934,Graduation,couple,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,IND,57,608,1,2013,18,0.0
2493,Graduation,couple,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,GER,57,608,1,2013,18,0.0
3759,Graduation,couple,65196.0,34,743,19,181,12,0,200,2,7,6,11,5,1,1,0,0,0,0,0,SP,65,1155,2,2013,26,110000.0
965,Graduation,single,55635.0,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,0,US,52,590,1,2012,21,0.0
7378,Master,couple,42021.0,34,393,5,136,7,5,27,5,10,1,6,9,1,1,0,0,0,0,0,SP,42,573,1,2012,22,110000.0
1859,Master,couple,75251.0,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,1,0,GER,51,1890,0,2012,19,1.0
6263,Graduation,couple,35322.0,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,SP,55,106,3,2012,9,0.0
2072,PhD,couple,53374.0,34,896,10,101,13,10,34,6,4,2,9,9,1,1,0,0,0,1,0,CA,54,1064,1,2012,21,110001.0
8908,Graduation,couple,87195.0,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,1,0,CA,64,1097,0,2014,20,1.0
738,2n Cycle,single,42395.0,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,IND,42,182,2,2014,12,0.0
10129,Graduation,couple,82427.0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,SP,57,1456,0,2014,21,1000.0
807,Master,couple,44602.0,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,IND,54,292,2,2014,17,0.0
3334,Graduation,couple,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,SP,72,2211,0,2014,21,1100.0
5423,Graduation,couple,28359.0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,SA,40,16,1,2013,4,0.0
4426,Graduation,single,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,US,48,527,2,2013,21,100.0
10489,Graduation,couple,92955.0,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,1,0,SA,50,1778,0,2013,23,1101.0
2570,Graduation,couple,56534.0,35,691,7,61,10,0,46,4,10,4,7,8,0,0,0,0,1,1,0,SP,55,815,1,2013,25,11.0
3834,Graduation,single,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,US,61,861,1,2013,23,0.0
590,Master,single,78579.0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,0,SP,53,1812,0,2012,16,1.0
4791,Graduation,couple,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,AUS,43,41,2,2012,5,0.0
5304,PhD,single,30899.0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SA,49,33,1,2012,6,0.0
2426,PhD,single,78825.0,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,0,SP,59,895,0,2012,29,1.0
35,Graduation,couple,25545.0,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,1,0,SP,36,210,1,2012,10,1.0
8041,PhD,single,47111.0,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,SA,52,1092,1,2012,21,0.0
3584,PhD,single,49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,1,1,0,0,0,1,0,CA,68,1396,0,2012,22,110001.0
7718,Master,couple,66000.0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,SP,76,711,0,2014,10,0.0
8605,PhD,couple,46910.0,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,SP,59,68,2,2014,7,0.0
1646,Basic,couple,25224.0,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0,CA,51,46,1,2014,7,0.0
9206,Graduation,couple,77382.0,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,SP,55,1121,1,2014,26,1000.0
10757,PhD,single,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,SP,56,13,1,2013,4,0.0
6885,Graduation,single,32952.0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,CA,46,55,1,2013,6,0.0
907,Graduation,couple,46149.0,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,SP,48,362,1,2013,18,0.0
3867,PhD,couple,73059.0,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,SP,76,1095,1,2013,26,0.0
3859,PhD,couple,73059.0,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,SA,76,1095,1,2013,26,0.0
3265,Graduation,couple,35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,SP,64,46,0,2013,5,0.0
4418,Master,single,89616.0,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,1,0,CA,40,1644,0,2013,25,1.0
4611,Graduation,couple,105471.0,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,1,0,SP,53,1724,0,2013,30,1101.0
4530,Master,single,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,0,GER,75,1930,0,2012,23,101.0
7736,Graduation,couple,22518.0,36,11,7,12,2,2,27,2,2,1,2,5,1,1,0,0,0,1,0,SP,37,61,1,2012,7,110001.0
9949,Graduation,couple,59809.0,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,CA,47,877,2,2012,15,0.0
942,Graduation,single,39660.0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,1,0,SP,41,299,1,2012,14,1.0
6181,2n Cycle,couple,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,US,73,939,0,2012,27,0.0
7660,PhD,single,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,1,1,0,0,0,1,0,CA,50,49,2,2014,6,110001.0
2055,PhD,single,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,1,1,0,0,0,0,0,SP,50,49,2,2014,6,110000.0
5107,PhD,single,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,1,1,0,0,0,0,0,SP,50,49,2,2014,6,110000.0
1626,PhD,single,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,1,1,0,0,0,1,0,SA,50,49,2,2014,6,110001.0
6428,PhD,single,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,SP,73,1130,0,2014,17,0.0
9617,Graduation,single,15033.0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,SA,72,19,0,2014,5,0.0
4339,PhD,couple,67353.0,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,AUS,53,913,1,2013,28,0.0
7235,2n Cycle,couple,17003.0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,GER,48,38,1,2013,9,0.0
8527,Master,couple,65735.0,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,SP,58,395,2,2013,19,0.0
1968,Graduation,single,45684.0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,SA,52,28,1,2013,4,0.0
9862,Graduation,couple,21918.0,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,CA,54,33,1,2013,7,0.0
11075,Graduation,couple,51267.0,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,CA,45,270,2,2013,15,0.0
6658,Graduation,couple,59868.0,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,SP,51,1194,1,2013,32,0.0
4552,Graduation,couple,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,SP,32,393,0,2013,12,0.0
10377,Master,couple,46692.0,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,SP,65,397,1,2013,15,0.0
10350,PhD,couple,54432.0,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,SP,73,38,3,2013,5,0.0
11071,Graduation,single,79607.0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,1,0,CA,39,1923,0,2013,16,1.0
11100,Graduation,single,51813.0,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,CA,51,63,2,2013,7,0.0
6516,Basic,couple,17487.0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,AUS,34,18,1,2013,4,0.0
1734,PhD,couple,40706.0,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,SA,55,81,3,2013,11,0.0
2131,PhD,single,62859.0,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,SP,64,1307,1,2012,23,0.0
6439,Graduation,couple,61074.0,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,SA,65,1102,1,2012,31,0.0
10591,Graduation,single,43638.0,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,SP,54,201,1,2012,11,0.0
9797,Graduation,couple,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,SP,67,443,1,2014,16,0.0
9336,PhD,single,62187.0,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,SP,54,636,1,2014,21,0.0
2174,Graduation,single,46344.0,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0,US,69,27,2,2014,6,0.0
3197,Graduation,couple,77353.0,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,SP,43,670,1,2013,20,0.0
9185,PhD,single,69759.0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,1,0,SP,57,1029,0,2013,18,1.0
905,Graduation,single,21846.0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,SA,37,84,1,2013,11,0.0
10858,Graduation,couple,76532.0,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,SP,48,820,2,2013,25,0.0
8925,Master,couple,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,SP,58,1012,1,2013,26,0.0
2499,2n Cycle,single,75342.0,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,SP,65,563,1,2013,18,0.0
1109,Master,couple,27590.0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,41,12,1,2013,4,0.0
326,Graduation,couple,51148.0,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,IND,50,315,2,2013,16,0.0
10967,Graduation,single,33378.0,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,SA,60,99,2,2013,9,0.0
5370,PhD,couple,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,1,1,0,0,0,0,0,SP,50,413,1,2013,18,110000.0
2098,PhD,couple,33581.0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,54,17,2,2013,4,0.0
1773,2n Cycle,couple,12393.0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0,SA,45,57,0,2012,6,0.0
5036,PhD,single,42710.0,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,SP,39,406,1,2012,14,0.0
4856,2n Cycle,couple,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,1,1,0,1,0,0,0,IND,66,1853,0,2012,25,110100.0
8722,2n Cycle,couple,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,1,1,0,1,0,1,0,CA,66,1853,0,2012,25,110101.0
2156,PhD,couple,22554.0,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,SP,68,41,2,2012,10,0.0
2569,Graduation,couple,17323.0,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,0,US,36,46,0,2012,5,0.0
10151,Graduation,single,62204.0,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,SP,63,946,2,2012,22,0.0
10473,PhD,single,78028.0,38,158,19,288,25,0,38,1,6,4,9,7,0,0,1,0,0,1,0,SP,67,528,1,2012,20,1001.0
7079,Graduation,single,63887.0,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,SA,61,1245,1,2012,32,0.0
6875,PhD,couple,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,CA,58,529,0,2012,17,0.0
6728,Graduation,couple,29103.0,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,SP,38,48,1,2012,6,0.0
2471,Graduation,couple,61482.0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0,SA,58,299,0,2014,12,0.0
49,Graduation,single,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,CA,53,25,1,2014,5,0.0
4973,Graduation,single,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,CA,53,25,1,2014,5,0.0
6387,PhD,couple,52190.0,39,42,0,17,0,0,18,3,2,1,3,5,1,1,0,0,0,0,0,SA,47,77,2,2014,9,110000.0
5866,Graduation,couple,48186.0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,SP,49,219,1,2014,12,0.0
8523,Graduation,couple,19329.0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,CA,55,60,1,2013,10,0.0
7901,Master,couple,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,AUS,52,22,1,2013,4,0.0
898,Graduation,couple,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,SP,37,147,1,2013,10,0.0
10242,PhD,couple,47472.0,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,SP,57,75,2,2013,8,0.0
5835,PhD,single,14849.0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,SP,47,65,1,2013,9,0.0
6919,2n Cycle,couple,26224.0,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,SP,45,63,1,2013,9,0.0
6197,PhD,single,27238.0,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,SP,61,57,2,2013,9,0.0
10475,Master,couple,51381.5,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,US,53,317,1,2013,14,0.0
4201,Graduation,single,57967.0,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,0,IND,61,468,1,2013,19,0.0
5092,PhD,single,51569.0,39,380,0,47,6,0,34,4,7,1,7,8,0,0,0,0,0,1,0,SP,74,467,1,2013,19,1.0
6566,PhD,couple,72550.0,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,0,AUS,69,1319,2,2012,28,0.0
6613,Master,couple,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,AUS,53,727,1,2012,26,0.0
9094,2n Cycle,couple,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,1,0,SP,68,587,1,2012,16,1.0
9847,2n Cycle,couple,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,SP,68,587,1,2012,16,0.0
10767,PhD,couple,77845.0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,US,34,1346,0,2014,21,1100.0
7943,PhD,couple,36663.0,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0,SA,48,35,1,2014,6,0.0
1055,Master,couple,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,GER,47,45,2,2014,5,0.0
1458,Master,couple,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,SP,41,44,1,2014,9,0.0
8402,Master,couple,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,AUS,70,794,1,2013,22,0.0
6246,Graduation,single,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,1,0,CA,70,1507,0,2013,23,1.0
4654,Graduation,couple,75114.0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,SA,31,1253,0,2013,19,0.0
6103,Graduation,couple,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,AUS,75,100,0,2013,7,0.0
8147,Graduation,couple,31454.0,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,SP,63,48,2,2013,8,0.0
10207,Graduation,couple,22775.0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SA,45,15,1,2013,4,0.0
4838,Graduation,couple,22775.0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,IND,45,15,1,2013,4,0.0
10219,Graduation,couple,31590.0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,CA,51,38,1,2013,5,0.0
2176,Graduation,couple,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,0,1,1,0,1,0,SA,51,1690,1,2013,16,1101.0
9121,Graduation,couple,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,0,1,1,0,1,0,AUS,51,1690,1,2013,16,1101.0
5802,Basic,couple,14188.0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,GER,51,75,0,2013,7,0.0
10790,PhD,couple,18169.0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,SP,38,21,1,2013,4,0.0
178,Graduation,couple,62503.0,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,0,SP,67,973,1,2013,26,0.0
2308,Graduation,couple,46734.0,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,SP,69,330,1,2012,14,0.0
7431,PhD,single,68126.0,40,1332,17,311,23,51,86,1,7,4,5,9,0,0,0,0,0,1,0,CA,32,1820,0,2012,17,1.0
9405,PhD,couple,52869.0,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,1,0,SA,69,172,2,2012,11,1.0
10525,Graduation,single,26576.0,40,10,0,8,0,0,9,1,1,0,2,9,1,1,0,0,0,1,0,SP,37,27,1,2012,4,110001.0
7503,Graduation,single,75825.0,40,1032,105,779,137,105,51,0,5,8,9,4,1,1,0,0,0,1,0,GER,47,2209,0,2012,22,110001.0
8783,Graduation,couple,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,AUS,73,454,1,2012,18,0.0
1403,2n Cycle,couple,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,SP,48,38,2,2012,6,0.0
4643,Graduation,couple,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,AUS,50,176,1,2012,9,0.0
3463,PhD,couple,69283.0,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,IND,48,904,1,2014,27,0.0
4055,Basic,single,18746.0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,SP,31,64,1,2014,8,0.0
7010,2n Cycle,couple,70924.0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,SP,58,1363,0,2014,20,1000.0
4767,2n Cycle,couple,70924.0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,SP,58,1363,0,2014,20,1000.0
1927,2n Cycle,couple,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,GER,50,690,1,2014,17,0.0
437,Master,single,75012.0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,AUS,47,1027,0,2014,23,0.0
4331,Master,couple,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,0,1,0,0,0,0,SP,45,1371,0,2014,21,1000.0
4084,Graduation,couple,60934.0,41,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,0,CA,48,873,1,2014,23,0.0
8135,Master,couple,27161.0,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,0,SA,37,52,1,2013,5,0.0
9750,PhD,single,64325.0,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,SP,62,1307,1,2013,23,0.0
6682,Basic,couple,18978.0,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,SP,50,37,1,2012,5,0.0
10581,Graduation,couple,41124.0,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,0,SP,46,506,1,2012,21,0.0
3710,PhD,single,39684.0,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,SP,39,81,1,2012,7,1.0
5207,PhD,couple,53378.0,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,1,0,SP,60,793,2,2012,29,1.0
9360,Graduation,couple,37040.0,41,86,2,73,69,38,48,1,4,2,5,8,0,0,0,0,0,0,0,US,41,316,0,2012,12,0.0
4679,Master,couple,78710.0,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,SP,46,1092,1,2014,28,0.0
1340,Graduation,couple,92910.0,42,551,137,792,179,103,33,1,6,7,13,1,0,0,1,1,0,0,0,SP,37,1795,0,2014,27,1100.0
10839,Graduation,couple,36283.0,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,CA,47,29,2,2014,6,0.0
5303,PhD,couple,79632.0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,SA,49,1113,0,2014,20,0.0
9829,Graduation,couple,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,SP,45,78,1,2014,9,0.0
10469,Graduation,couple,88325.0,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,0,IND,42,1623,0,2014,18,0.0
3602,Master,couple,51412.0,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,SP,65,195,1,2013,11,0.0
